id,movie_id,name
4235.0,92.0,R%26C Produzioni
4236.0,92.0,Les Films Balenciaga
83.0,93.0,France 2 Cinéma
582.0,93.0,Hachette Première
5358.0,93.0,Canal+
2600.0,94.0,Blast! Films
373.0,95.0,Asymmetrical Productions
635.0,95.0,Les Films Alain Sarde
636.0,95.0,Babbo Inc.
637.0,95.0,The Picture Factory
5358.0,95.0,Canal+
42877.0,96.0,"Yellow, Black & White"
311.0,97.0,Procirep
5358.0,97.0,Canal+
11776.0,97.0,Film Fund Luxembourg
18367.0,97.0,Centre National de la Cinématographie (CNC)
21972.0,97.0,Media Programme of the European Community
23616.0,97.0,Ciné+
19802.0,98.0,Ren Film
5870.0,99.0,Studio Canal
41.0,100.0,Orion Pictures
1988.0,101.0,Epic Productions
3603.0,101.0,Vision International
4109.0,101.0,Vision PDG
17915.0,101.0,Trans World Entertainment (TWE)
23.0,102.0,Imagine Entertainment
27.0,102.0,DreamWorks SKG
33.0,102.0,Universal Pictures
4399.0,103.0,Barunson Film Division
5659.0,103.0,Film It Suda
21188.0,103.0,Sio Film and Bravo Entertainment
2605.0,104.0,Gran Via Productions
10221.0,104.0,Walden Media
59391.0,104.0,Lemodeln Model & Talent Agency
23745.0,105.0,Çamaşırhane
23746.0,105.0,Kinostar
23747.0,105.0,Tiglon
23748.0,105.0,Emrah Gamsızoğlu
2268.0,106.0,Isle of Man Film
5654.0,106.0,DJ Films
7281.0,106.0,British Film Institute (BFI)
19404.0,106.0,Pinewood Studios
25954.0,106.0,Metrol Technology
215.0,107.0,Double Feature Films
5490.0,107.0,CBS Films
4564.0,108.0,Icon Entertainment International
7965.0,108.0,The Ladd Company
11353.0,108.0,B.H. Finance C.V.
14.0,109.0,Miramax Films
186.0,109.0,Pyramide Productions
219.0,110.0,The Mirisch Corporation
890.0,111.0,Cheyenne Enterprises
1171.0,111.0,Epsilon Motion Pictures
1212.0,111.0,Empire Pictures
8411.0,111.0,Metro-Goldwyn-Mayer (MGM)
13816.0,111.0,Hyde Park Entertainment
16061.0,111.0,Baltimore Spring Creek Productions
52944.0,111.0,Lotus Pictures
497.0,112.0,Revolution Studios
2779.0,112.0,Blue Star Pictures
23.0,113.0,Imagine Entertainment
705.0,113.0,Spring Creek Productions
6194.0,113.0,Warner Bros.
16314.0,113.0,Roth Films
17888.0,113.0,K. JAM Media
24175.0,113.0,Cott Productions
34401.0,113.0,Surf Film
63571.0,113.0,"Enelmar Productions, A.I.E."
33.0,114.0,Universal Pictures
2070.0,114.0,Rastar Pictures
11.0,115.0,WingNut Films
12.0,115.0,New Line Cinema
5237.0,115.0,The Saul Zaentz Company
33.0,116.0,Universal Pictures
2726.0,117.0,Emperor Motion Pictures
5552.0,117.0,Media Asia Films
35050.0,117.0,Sil-Metropole Organisation Ltd.
39649.0,117.0,Huayi Brothers Media
40890.0,117.0,China Film Co.
78132.0,117.0,Chongoing Film Group
78134.0,117.0,Bon Voyage Film Studio
78135.0,117.0,Shanghai Media Group
78136.0,117.0,Zhejiang Films & TV(Group) Company Ltd.
78137.0,117.0,Hunan Broadcasting System
78138.0,117.0,Anhui Broadcasting Corp.
78139.0,117.0,Beijing TV Station
6354.0,118.0,Wild Hogs Productions
9195.0,118.0,Touchstone Pictures
70969.0,119.0,Mainline Pictures
2521.0,120.0,Golden Harvest Company
12.0,121.0,New Line Cinema
2.0,122.0,Walt Disney Pictures
559.0,123.0,TriStar Pictures
1885.0,124.0,Silver Pictures
6194.0,124.0,Warner Bros.
43.0,125.0,Fox Searchlight Pictures
4364.0,125.0,Watermark
6332.0,125.0,Dune Entertainment III
1380.0,126.0,Australian Film Finance Corporation
9206.0,126.0,Zero Fiction Film
74695.0,126.0,Ming Productions
78322.0,126.0,Bluewater Pictures
86061.0,126.0,Cheerland Entertainment Organization
8411.0,127.0,Metro-Goldwyn-Mayer (MGM)
126.0,128.0,Lakeshore Entertainment
11462.0,128.0,Alphaville Films
497.0,129.0,Revolution Studios
498.0,129.0,Debra Hill Productions
5.0,130.0,Columbia Pictures
4319.0,130.0,40 Acres & A Mule Filmworks
288.0,131.0,BBC Films
694.0,131.0,StudioCanal
1219.0,131.0,Baby Cow Productions
7281.0,131.0,British Film Institute (BFI)
13854.0,131.0,Baby Cow Films
7492.0,133.0,Discovery Channel Pictures
923.0,134.0,Legendary Pictures
3527.0,134.0,Green Hat Films
6194.0,134.0,Warner Bros.
2245.0,135.0,Entertainment Films
2246.0,135.0,Material Entertainment
6847.0,135.0,Beech Hill Films
2441.0,136.0,Fandango
2756.0,136.0,Vertigo Productions
2818.0,136.0,SBS Independent
2854.0,136.0,Adelaide Film Festival
23596.0,138.0,Paul Schiff Productions
3960.0,139.0,ArieScope Pictures
5855.0,139.0,A Bigger Boat
306.0,140.0,Twentieth Century Fox Film Corporation
431.0,140.0,Donners' Company
9168.0,140.0,Bad Hat Harry Productions
19551.0,140.0,Marvel Enterprises
79026.0,140.0,XM2 Productions
79027.0,140.0,XF2 Canada Productions
306.0,141.0,Twentieth Century Fox Film Corporation
6304.0,141.0,Robert Wise Productions
1470.0,142.0,Wild Bear Films
1471.0,142.0,Archer Street Productions
1472.0,142.0,Delux Productions
1974.0,143.0,Duplass Brothers Productions
3319.0,144.0,Senator Entertainment Co
6194.0,145.0,Warner Bros.
1422.0,146.0,Killer Films
6531.0,146.0,Parts and Labor
50500.0,146.0,FullDawa Films
6194.0,147.0,Warner Bros.
7036.0,148.0,CJ Entertainment
7270.0,148.0,Opus Pictures
11345.0,148.0,Stillking Films
21122.0,148.0,SnowPiercer
34725.0,148.0,Moho Film
33.0,149.0,Universal Pictures
8816.0,149.0,Northern Lights Entertainment
4636.0,150.0,Social Capital
4792.0,150.0,Film Afrika Worldwide
9987.0,150.0,Lipsync Productions
19369.0,150.0,Procinvest Sas
20659.0,150.0,Cinedigm
22545.0,150.0,Magnet Media Productions
22546.0,150.0,Magnet Media Group
39708.0,150.0,Mirabelle Pictures
44811.0,150.0,Alliance Cinema
55840.0,151.0,Windwalker
55841.0,151.0,Santa Fe International
3095.0,152.0,Whitewater Films
79436.0,152.0,Very Special Projects
80996.0,152.0,WRA Productions
33.0,154.0,Universal Pictures
1620.0,154.0,Nuyorican Productions
3172.0,154.0,Blumhouse Productions
44783.0,154.0,Smart Entertainment
4237.0,155.0,Magnum Motion Pictures Inc..
2.0,156.0,Walt Disney Pictures
3475.0,156.0,Walt Disney Television Animation
3476.0,156.0,Walt Disney Animation Australia
5391.0,156.0,DisneyToon Studios
12402.0,156.0,Walt Disney Animation Canada
1978.0,158.0,Global Pictures
1403.0,159.0,Franchise Pictures
6194.0,159.0,Warner Bros.
10210.0,159.0,Morgan Creek Productions
22351.0,159.0,The Canton Company
559.0,160.0,TriStar Pictures
2448.0,161.0,Yari Film Group
11027.0,161.0,Stratus Film Co.
33.0,162.0,Universal Pictures
25905.0,162.0,Jascat
1424.0,163.0,Ada Films
9195.0,164.0,Touchstone Pictures
79.0,165.0,Village Roadshow Pictures
1786.0,165.0,Dark Castle Entertainment
6194.0,165.0,Warner Bros.
15763.0,165.0,Eyetronics
19965.0,165.0,Chime Films
16644.0,167.0,IRE Productions
16645.0,167.0,Santa Fe Institute for Regional Education
126.0,168.0,Lakeshore Entertainment
1838.0,168.0,Firm Films
3287.0,168.0,Screen Gems
60.0,169.0,United Artists
10257.0,169.0,Jewel Productions
10258.0,169.0,Pimlico Films
15980.0,169.0,Incorporated Television Company (ITC)
2537.0,170.0,Kennedy Miller Productions
6194.0,171.0,Warner Bros.
7965.0,171.0,The Ladd Company
4565.0,172.0,Filmhaus
6194.0,173.0,Warner Bros.
441.0,174.0,Columbia Pictures Corporation
23808.0,174.0,Price Entertainment
1012.0,175.0,Parabolic Pictures
1013.0,175.0,Stable Way Entertainment
4186.0,175.0,Quickfire Films
7584.0,175.0,Screen Australia
10951.0,175.0,Screen NSW
18942.0,175.0,Ingenious Broadcasting
18987.0,175.0,Unthank Films
18988.0,175.0,Story Bridge Films
18989.0,175.0,Auburn Entertainment
33.0,176.0,Universal Pictures
333.0,176.0,Original Film
26281.0,176.0,Ardustry Entertainment
26282.0,176.0,Mediastream Film GmbH & Co. Productions KG
60.0,177.0,United Artists
8411.0,177.0,Metro-Goldwyn-Mayer (MGM)
20375.0,177.0,Hammerhead Productions
23587.0,177.0,Screenland Pictures
15889.0,178.0,Stand See
41.0,179.0,Orion Pictures
7576.0,180.0,Eon Productions
12.0,181.0,New Line Cinema
1001.0,181.0,Solaris Film
1565.0,181.0,Avery Pix
12066.0,181.0,O'Connor Brothers
12067.0,181.0,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG
246.0,182.0,Film Council
698.0,182.0,Scottish Screen
1898.0,182.0,Bórd Scannán na hÉireann
306.0,183.0,Twentieth Century Fox Film Corporation
477.0,183.0,Hughes Entertainment
882.0,184.0,Toho Company
7912.0,184.0,Sedic International
333.0,185.0,Original Film
441.0,185.0,Columbia Pictures Corporation
497.0,185.0,Revolution Studios
2608.0,185.0,Happy Madison Productions
15017.0,186.0,Steve White Entertainment
2514.0,187.0,Alliance Films
8411.0,188.0,Metro-Goldwyn-Mayer (MGM)
2.0,189.0,Walt Disney Pictures
3.0,189.0,Pixar Animation Studios
93408.0,189.0,FortyFour Studios
1632.0,190.0,Lionsgate
5984.0,190.0,34th Street Films
14.0,191.0,Miramax Films
7405.0,191.0,Dimension Films
15343.0,191.0,Trans Atlantic Entertainment
1088.0,192.0,Alcon Entertainment
1632.0,192.0,Lionsgate
11317.0,192.0,Phoenix Pictures
19577.0,192.0,What to Expect Productions
43.0,193.0,Fox Searchlight Pictures
41115.0,193.0,British Film Company
1444.0,194.0,Cannon Group
4110.0,194.0,Cannon Films
8411.0,194.0,Metro-Goldwyn-Mayer (MGM)
53303.0,195.0,Werc Werk Works
94930.0,196.0,Majid Majidi Film Production
1531.0,197.0,Smart Egg Pictures
306.0,198.0,Twentieth Century Fox Film Corporation
444.0,198.0,Dune Entertainment
445.0,198.0,Major Studio Partners
508.0,198.0,Regency Enterprises
1171.0,198.0,Epsilon Motion Pictures
10104.0,198.0,New Regency Pictures
28537.0,198.0,Sentinel Productions
33433.0,198.0,Furthur Films
788.0,199.0,Bel Air Entertainment
6194.0,199.0,Warner Bros.
43.0,200.0,Fox Searchlight Pictures
7076.0,200.0,Chernin Entertainment
4.0,201.0,Paramount Pictures
7311.0,201.0,Kerner Entertainment Company
484.0,202.0,De Laurentiis Entertainment Group (DEG)
27023.0,202.0,Kestrel Films
78875.0,202.0,Earth Girls
2787.0,203.0,Reel FX Creative Studios
7295.0,203.0,Relativity Media
18.0,204.0,Gracie Films
306.0,204.0,Twentieth Century Fox Film Corporation
3344.0,205.0,Night Light Films
16322.0,206.0,Itaca Films
30531.0,206.0,BN Films
56735.0,206.0,Brightside Entertainment
56736.0,206.0,1019 Entertainment
65927.0,206.0,Yoruba Saxon Productions
1930.0,207.0,IRS Media
306.0,208.0,Twentieth Century Fox Film Corporation
2106.0,208.0,Saban Entertainment
9255.0,208.0,Toei Company
19765.0,209.0,Admire Productions Ltd.
19766.0,209.0,Coral Productions
23098.0,209.0,Triumph Films
877.0,210.0,Casey Silver Productions
9195.0,210.0,Touchstone Pictures
19477.0,210.0,Dune Films
915.0,211.0,Hollywood Pictures
10895.0,211.0,Cometstone Pictures
33.0,212.0,Universal Pictures
1865.0,212.0,Zanuck/Brown Productions
915.0,213.0,Hollywood Pictures
3170.0,214.0,SLB Films Pvt. Ltd.
1872.0,215.0,Bleiberg Entertainment
10254.0,215.0,Millennium Films
4403.0,216.0,Stuber Productions
37361.0,216.0,Aggregate Films
37362.0,216.0,DumbDumb
5897.0,217.0,Toho
5848.0,218.0,Columbia Pictures Industries
1763.0,219.0,Europa Film
1968.0,219.0,Viking Films
3455.0,219.0,Rifilm
5552.0,221.0,Media Asia Films
14714.0,221.0,China Film Group Corporation (CFGC)
26240.0,221.0,Stellar Megamedia
26241.0,221.0,Jiangsu Broadcasting System
26242.0,221.0,Chuan Production Film Studio
306.0,222.0,Twentieth Century Fox Film Corporation
11018.0,222.0,Penta Pictures
559.0,224.0,TriStar Pictures
5358.0,224.0,Canal+
14723.0,224.0,Carolco Pictures
6996.0,225.0,Apostle
21207.0,225.0,Type 55 Films
694.0,226.0,StudioCanal
5186.0,226.0,The Australian Film Commission
7887.0,226.0,Endymion Films
8724.0,226.0,Australian Film Finance Corporation (AFFC)
10163.0,226.0,Working Title Films
53041.0,226.0,WTA
53042.0,226.0,Woss Group Film Productions
491.0,227.0,Summit Entertainment
831.0,227.0,Saturn Films
925.0,227.0,Nu Image Films
10254.0,227.0,Millennium Films
11370.0,227.0,Michael De Luca Productions
288.0,228.0,BBC Films
4051.0,229.0,Warner Brothers/Seven Arts
2370.0,230.0,Merchant Ivory Productions
9195.0,230.0,Touchstone Pictures
264.0,231.0,Studio Babelsberg
10221.0,231.0,Walden Media
19481.0,231.0,Babelsberg Film
23636.0,231.0,Mostow/Lieberman Productions
53413.0,231.0,80 Days Productions
53414.0,231.0,Spanknyce Films
53416.0,231.0,Fitzwilliam Productions
75712.0,232.0,Ruby in Paradise
75713.0,232.0,Full Crew/Say Yea
2137.0,233.0,Le Bureau
9349.0,233.0,Film4
39509.0,233.0,Free Range Films
81.0,235.0,Plan B Entertainment
11667.0,235.0,Northern Ireland Screen
24049.0,235.0,Sierra / Affinity
24510.0,235.0,MICA Entertainment
73492.0,235.0,MadRiver Pictures
79963.0,235.0,Keep Your Head
12.0,236.0,New Line Cinema
20569.0,236.0,Michael Phillips Productions
33.0,237.0,Universal Pictures
69626.0,237.0,Tales From The Crypt Holdings
69627.0,237.0,Universal City Studios
1183.0,238.0,Impala
4808.0,238.0,In-Cine Compania Industrial Cinematografica
4.0,239.0,Paramount Pictures
711.0,240.0,Fox 2000 Pictures
41.0,241.0,Orion Pictures
3589.0,241.0,Kouf/Bigelow Productions
22135.0,242.0,Prana Animation Studios
48471.0,242.0,Summertime Entertainment
4288.0,243.0,Madhouse
13695.0,243.0,Warner Bros. Japan
4.0,244.0,Paramount Pictures
802.0,244.0,Egg Pictures
1382.0,244.0,PolyGram Filmed Entertainment
2124.0,245.0,Melvin Simon Productions
9266.0,245.0,American International Pictures (AIP)
491.0,246.0,Summit Entertainment
10067.0,246.0,Alloy Entertainment
11843.0,246.0,Goldcrest Pictures
12.0,247.0,New Line Cinema
552.0,247.0,Dark Horse Entertainment
986.0,248.0,Degeto Film
2278.0,248.0,EOS Entertainment
2683.0,248.0,Rai Cinema
3391.0,248.0,Österreichischer Rundfunk (ORF)
5755.0,248.0,Constantin Film Produktion
7025.0,248.0,Westdeutscher Rundfunk (WDR)
7201.0,248.0,Norddeutscher Rundfunk (NDR)
79.0,249.0,Village Roadshow Pictures
172.0,249.0,NPV Entertainment
1885.0,249.0,Silver Pictures
6194.0,249.0,Warner Bros.
46458.0,249.0,Jonathan Krane Group
538.0,250.0,EMI Films Ltd.
1581.0,250.0,Mersham Productions
884.0,251.0,TPS Cinéma
3823.0,251.0,TF1 Films Production
8210.0,251.0,M6 Métropole Télévision
22763.0,251.0,Télégraphe
23084.0,251.0,Vertigo
183.0,252.0,Le Studio Canal+
415.0,252.0,Laurence Mark Productions
8411.0,252.0,Metro-Goldwyn-Mayer (MGM)
14723.0,252.0,Carolco Pictures
43.0,253.0,Fox Searchlight Pictures
2773.0,253.0,Broken Lizard Industries
52949.0,253.0,Coconut Pete Productions
8355.0,255.0,APT Entertainment
10417.0,255.0,Star Cinema Productions
15808.0,255.0,Cinemalaya Foundation
12622.0,256.0,Darko Entertainment
25975.0,256.0,Aggregate Film
33.0,257.0,Universal Pictures
10163.0,257.0,Working Title Films
10221.0,257.0,Walden Media
10246.0,257.0,Cross Creek Pictures
40106.0,257.0,Free State Pictures
62693.0,257.0,RVK Studios
306.0,258.0,Twentieth Century Fox Film Corporation
528.0,259.0,Bandai Visual Company
6999.0,259.0,Kodansha
12657.0,259.0,Production I.G.
441.0,261.0,Columbia Pictures Corporation
5.0,262.0,Columbia Pictures
763.0,262.0,Intermedia Films
7295.0,262.0,Relativity Media
14440.0,262.0,Red Wagon Entertainment
19116.0,262.0,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
93603.0,262.0,RV Camping Productions Ltd.
3033.0,263.0,Asmik Ace Entertainment
3341.0,263.0,Fuji Television Network
5073.0,263.0,WoWow
6452.0,263.0,Dentsu
6999.0,263.0,Kodansha
10921.0,263.0,Sumitomo Corporation
12039.0,263.0,Sankei Shimbun
41.0,264.0,Orion Pictures
3643.0,264.0,ERP Productions
4319.0,266.0,40 Acres & A Mule Filmworks
9195.0,266.0,Touchstone Pictures
838.0,267.0,Paramount Vantage
1246.0,267.0,River Road Entertainment
8769.0,267.0,Art Linson Productions
41051.0,267.0,Into the Wild
14.0,268.0,Miramax Films
16934.0,268.0,View Askew Productions
2268.0,269.0,Isle of Man Film
7289.0,269.0,"Weinstein Company, The"
22514.0,269.0,Samuelson Productions
711.0,271.0,Fox 2000 Pictures
5420.0,271.0,Color Force
5.0,272.0,Columbia Pictures
10105.0,272.0,Apatow Productions
306.0,273.0,Twentieth Century Fox Film Corporation
3495.0,273.0,Steamroller Productions
23308.0,273.0,Victor & Grais Productions
306.0,274.0,Twentieth Century Fox Film Corporation
6194.0,275.0,Warner Bros.
33.0,276.0,Universal Pictures
5726.0,276.0,Universal Pictures International (UPI)
30132.0,276.0,Jigsaw
30133.0,276.0,Global Produce
175.0,278.0,Caravan Pictures
961.0,278.0,Roger Birnbaum Productions
8816.0,278.0,Northern Lights Entertainment
9195.0,278.0,Touchstone Pictures
1422.0,279.0,Killer Films
52351.0,279.0,Rabbit Bandini Films
52352.0,279.0,Great Point Media
4.0,280.0,Paramount Pictures
27.0,280.0,DreamWorks SKG
11084.0,280.0,Parkes/MacDonald Productions
11463.0,280.0,Edge City
769.0,281.0,Destination Films
1632.0,282.0,Lionsgate
10567.0,282.0,Mutant Enemy Productions
12.0,283.0,New Line Cinema
216.0,283.0,Jersey Films
83.0,284.0,France 2 Cinéma
5358.0,284.0,Canal+
5870.0,284.0,Studio Canal
6586.0,284.0,TPS Star
10572.0,284.0,Ce Qui Me Meut Motion Pictures
10573.0,284.0,StudioCanal Image
10574.0,284.0,Uni Etoile 4
10405.0,285.0,Emmett/Furla Films
11448.0,285.0,Exclusive Media Group
11449.0,285.0,Hedge Fund Film Partners
16312.0,285.0,Crave Films
46961.0,285.0,Knightsbridge Entertainment
47169.0,285.0,Le Grisbi Productions
47354.0,285.0,5150 Action
500.0,286.0,Goldcrest Films International
23359.0,286.0,Peter Newman/Interal
23360.0,286.0,Mary Breen-Farrelly Productions
55424.0,286.0,Irish Film Industry
60892.0,286.0,Pachyderm Production
33.0,287.0,Universal Pictures
3172.0,287.0,Blumhouse Productions
12236.0,287.0,Blinding Edge Pictures
11308.0,288.0,Savoy Pictures
7293.0,289.0,DreamWorks Pictures
6194.0,290.0,Warner Bros.
90512.0,290.0,Don Bluth Productions
181.0,291.0,Channel Four Films
